accidentId,placeId,roadId,locationType,locationText,articleText,date,visitMonth,season,timeSlot,weather,crowdLevel,hazardType,victimType,severity,accessibility,risk_id,latitude,longitude,tempMax,tempMin,windSpeed,rainfall,airTemp,humidity,source,sourceDetail,newsPlaceCode,matchType
AE_NEWS_0220,P304,,PLACE,애월해안도로 2(고내리 해안도로·애월항 인근),고내리 해안도로를 달리던 정원 초과 렌터카가 갓길 바위를 들이받고 전복,2022-07-20,7월,여름,야간,,,시설/인프라(교통위험),관광객,FATAL,,RP_TRAFFIC_01,33.46868,126.3244,,,,,,,news,"연합뉴스TV, https://www.yonhapnewstv.co.kr/news/MYH20220720009500038",P328,PARTIAL
AE_NEWS_0221,P304,,PLACE,애월해안도로 4(애월항),모터보트가 기울어 침수 해경이 약 1시간 배수 작업으로 원상 복구,2022-03-04,3월,봄,오후,,,해양,,PROPERTY,,RP_DROWN_01,33.4686808,126.3244678,,,,,,,news,"미디어제주, https://www.mediajeju.com/news/articleView.html?idxno=336012",P328,PARTIAL
AE_NEWS_0222,P304,,PLACE,애월해안도로 5(고내리 해안도로),만취한 20대 관광객이 몰던 렌터카와 승용차 충돌,2022-10-05,10월,가을,야간,,,음주/시설/인프라(교통위험),,MINOR,,RP_TRAFFIC_01,33.4686808,126.3244678,,,,,,,news,"삼다일보, https://www.samdailbo.com/news/articleView.html?idxno=191693",P328,PARTIAL
AE_NEWS_0223,P304,,PLACE,애월해안도로 6(구엄리 해안도로),제주 여행객이 몰던 대여 오토바이와 트럭이 충돌 운전자 병원 이송 뒤 사망,2023-04-25,4월,봄,오전,,,시설/인프라(교통위험),관광객,FATAL,,RP_TRAFFIC_01,33.4843579,126.3763597,,,,,,,news,"파이낸셜뉴스, https://www.fnnews.com/news/202304250716586149",P328,PARTIAL
AE_NEWS_0224,P304,,PLACE,애월해안도로 7(애월항 입구),시멘트운반선이 암초에 좌초 해경이 구조정을 투입,2023-09-12,9월,가을,오전,,,해양,,NONE,,RP_DROWN_01,33.4686808,126.3244678,,,,,,,news,"MBC뉴스, https://imnews.imbc.com/news/2023/society/article/6524168_36126.html",P328,PARTIAL
AE_NEWS_0225,P304,,PLACE,애월해안도로 8(애월항),"어선이 전복 휘발유와 윤활유가 유출, 방제 작업 후 선박을 인양",2026-07-15,7월,여름,오전,,,해양,,PROPERTY,,RP_DROWN_01,33.4686808,126.3244678,,,,,,,news,"JIBS, https://www.jibs.co.kr/news/articles/articlesDetail/63464?feed=na",P328,PARTIAL
AE_NEWS_0226,P305,,PLACE,제주국제컨벤션센터 icc,크레인으로 옮기던 철제 구조물이 떨어져 50대 근로자 덮쳐 심정지,2025-01-17,1월,겨울,오후,,,시설/인프라,종사자(상인/근로자),FATAL,,,33.2421627,126.4253727,,,,,,,news,"JIBS(네이버뉴스), https://n.news.naver.com/article/661/0000049577?sid=102",P329,EXACT
AE_NEWS_0227,P306,RS_BIJARIM,PLACE,1112도로,폭설로 비자림로(1112) 전 구간의 차량 운행이 통제,2026-02-08,2월,겨울,오후,폭설,,대설,,NONE,,RP_SNOW_01,33.43787,126.64638,,,,,,,news,"머니투데이, https://www.mt.co.kr/society/2026/02/08/2026020818392115314",P330,EXACT
AE_NEWS_0228,P306,RS_BIJARIM,PLACE,1112도로,비자림로 폭우로 도로가 침수 고사리 채취 중이던 남성이 고립,2025-05-09,5월,봄,오후,호우·강풍,,기상(강수/침수),불특정다수,RESCUED,,RP_WIND_01,33.4267468,126.6522731,,,,,,,news,"JIBS 제주방송, https://www.jibs.co.kr/news/articles/articlesDetail/47133",P330,EXACT
AE_NEWS_0229,P310,,PLACE,제주곶자왈도립공원,곶자왈서 70대 남성 산행 중 넘어져 경상,2025-10-24,10월,가을,오전,,,낙상,지역주민,MINOR,,RP_SLIP_TERRAIN,33.547261,126.662035,,,,,,,news,"제주뉴스, http://www.jejunews.biz/news/articleView.html?idxno=96385",P334,EXACT
AE_NEWS_0230,P310,,PLACE,제주곶자왈도립공원 2(숲길),숲길을 걷다 넘어져 50대 관광객이 발목을 다침(원인불명확),2025-05-23,5월,봄,오전,,,지형/노면(낙상),관광객,SEVERE,,RP_SLIP_TERRAIN,33.282955,126.27152,,,,,,,news,"KBS 제주, https://news.kbs.co.kr/news/pc/view/view.do?ncd=8261438&ref=D",P334,PARTIAL
AE_NEWS_0231,P312,,PLACE,남원큰엉해변,"고둥을 채취하던 50대 남성이 실종, 해상에서 심정지 상태로 구조(원인불명확)",2021-08-02,8월,여름,오후,,,해양(익수위험),지역주민,FATAL,,RP_DROWN_01,33.2733787,126.7037541,,,,,,,news,"파이낸셜뉴스, https://www.fnnews.com/news/202108021005479984",P336,EXACT
AE_NEWS_0232,P313,,PLACE,비양도등대,제주 비양도 해상서 어선 좌초,2025-08-21,8월,여름,오전,,,익수위험,지역주민,NONE,,RP_DROWN_01,33.514991,126.969282,,,,,,,news,"제민일보, https://www.jemin.com/news/articleView.html?idxno=821964",P337,EXACT
AE_NEWS_0233,P313,,PLACE,비양도등대,우도 비양도 등대 인근 선박 좌초,2024-04-09,4월,봄,야간,,,"자연환경(암초), 야간위험",지역주민,RESCUED,,,33.514991,126.969282,,,,,,,news,"제민일보, https://www.jemin.com/news/articleView.html?idxno=770824",P337,EXACT
AE_NEWS_0234,P313,,PLACE,비양도등대,"해상에서 물질하던 70대 해녀가 실종, 해상에서 구조(원인불명확)",2022-03-11,3월,봄,오후,,,해양(익수위험),종사자(상인/근로자),FATAL,,RP_DROWN_01,33.514991,126.969282,,,,,,,news,"KBS 제주, https://news.kbs.co.kr/news/pc/view/view.do?ncd=5413608&ref=A",P337,EXACT
AE_NEWS_0235,P314,,PLACE,도령모루,도령모루(해태동산) 사거리에서 차량이 전복돼 1명이 병원으로 이송,2025-09-12,9월,가을,오후,,,시설/인프라(교통위험),지역주민,MINOR,,RP_TRAFFIC_01,33.50089,126.49254,,,,,,,news,"JIBS, https://www.jibs.co.kr/news/articles/articlesDetail/51694?feed=na",P340,EXACT
AE_NEWS_0236,P314,,PLACE,도령모루,도령모루(해태동산) 인근 도로에서 차량 간 충돌사고가 잇따라 발생해 4명이 부상,2025-06-09,6월,여름,오전,,,시설/인프라(교통위험),불특정다수,MINOR,,RP_TRAFFIC_01,33.50089,126.49254,,,,,,,news,"제주도민일보, https://www.jejudomin.co.kr/news/articleView.html?idxno=311638",P340,EXACT
AE_NEWS_0237,P316,,PLACE,고내봉(고내오름+고니오름+ 망오름),한림읍 망오름 인근서 2중 추돌 사고,2026-04-02,4월,봄,오후,,,교통위험,불특정다수,SEVERE,,RP_TRAFFIC_01,33.3653125,126.2614375,,,,,,,news,"제민일보, https://www.jemin.com/news/articleView.html?idxno=835539",P342,EXACT
AE_NEWS_0238,P317,,PLACE,용담레포츠공원,용담삼동 인근공원서 40대 여성 익수사고,2024-11-06,11월,겨울,야간,,,야간위험,지역주민,SEVERE,,,33.518412,126.499606,,,,,,,news,"제주뉴스, http://www.jejunews.biz/news/articleView.html?idxno=87570",P343,EXACT
AE_NEWS_0239,P318,,PLACE,월령포구,태풍 북상 제주도 대피 명령에도 스노쿨링하던 20대 물에 빠져 구조,2024-08-21,8월,여름,오후,태풍,,익수위험,지역주민,RESCUED,,RP_DROWN_01,33.37863,126.21653,,,,,,,news,"제주뉴스, http://www.jejunews.biz/news/articleView.html?idxno=85978",P344,EXACT
AE_NEWS_0240,P318,,PLACE,월령포구,"패들보드 수상레저객, 외해로 떠내려감",2024-07-21,7월,여름,오후,,,안전시설부족,,RESCUED,,,33.37863,126.21653,,,,,,,news,"제주뉴스, http://www.jejunews.biz/news/articleView.html?idxno=85291",P344,EXACT
AE_NEWS_0241,P318,,PLACE,월령포구,월령포구서 수심 1.5m 다이빙 50대 남성 바닥에 머리 부딪혀 중상,2024-08-01,8월,여름,오후,무관,,안전시설부족,,SEVERE,,,33.37863,126.21653,,,,,,,news,"제주뉴스, http://www.jejunews.biz/news/articleView.html?idxno=85568",P344,EXACT
AE_NEWS_0242,P318,,PLACE,월령포구,월령포구서 스노쿨링하던 20대 군인 사망,2025-07-27,7월,여름,오후,,,익수위험,관광객,FATAL,,RP_DROWN_01,33.37863,126.21653,,,,,,,news,"제주일보, https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01700401.20250727164007001",P344,EXACT
AE_NEWS_0243,P318,,PLACE,월령포구,월령포구 해안가 산책 중 바다로 실족해 골절상,2025-06-18,6월,여름,,,,낙상,지역주민,SEVERE,,RP_SLIP_TERRAIN,33.37863,126.21653,,,,,,,news,"서울신문, https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01100611.20250618104920001",P344,EXACT
AE_NEWS_0244,P318,,PLACE,월령포구,월령포구 인근에서 스노클링하던 40대 관광객이 실종,2022-07-02,7월,여름,오후,,,해양(익수위험),관광객,FATAL,,RP_DROWN_01,33.3785528,126.2163109,,,,,,,news,"전국매일신문, https://www.jeonmae.co.kr/news/articleView.html?idxno=899462",P344,EXACT
AE_NEWS_0245,P321,,PLACE,산방산 용머리해안 지질트레일A코스,제주 산반산 인근서 택시 사고 3명 중상,2024-07-24,7월,여름,오전,,,교통위험,불특정다수,SEVERE,,RP_TRAFFIC_01,33.239228,126.558489,,,,,,,news,"제주의소리, https://www.jejusori.net/news/articleView.html?idxno=428753",P347,EXACT
AE_NEWS_0246,P322,,PLACE,새섬,파도에 휩쓸린 60대 남성 사망,2025-06-15,6월,여름,오전,,,너울성 파도,지역주민,FATAL,,RP_WAVE_02,33.239228,126.558489,,,,,,,news,"MBC뉴스, https://imnews.imbc.com/news/2025/society/article/6725678_36718.html",P348,EXACT
AE_NEWS_0247,P322,,PLACE,새섬,서귀포 새섬 인근 바다에 빠진 10대 2명 구조,2026-06-21,6월,여름,오후,,,익수위험,지역주민,SEVERE,,RP_DROWN_01,33.239228,126.558489,,,,,,,news,"제주뉴스, http://www.jejunews.biz/news/articleView.html?idxno=103364",P348,EXACT
AE_NEWS_0248,P323,,PLACE,소수산봉(족은물뫼),"성산읍 고성리의 한 야초지에서 화재 발생,  4시간동안 진화",2026-02-23,2월,봄,오전,,,화재위험,,NONE,,RP_FIRE_01,33.437009,126.912405,,,,,,,news,"한라일보, https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01700201.20260223152039001",P349,EXACT
AE_NEWS_0249,P331,,PLACE,한림항,여름철 해안가 음주로 인한 수난사고,2025-07-29,7월,여름,시간불명,,,익수위험,관광객,RESCUED,,RP_DROWN_01,33.41244,126.255686,,,,,,,news,"제주일보, https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01700401.20250729170524002",P357,EXACT
AE_NEWS_0250,P331,,PLACE,한림항,한림항 해상서 40대 남성 빠져 구조,2024-06-19,6월,여름,야간,,,"야간위험, 익수위험",지역주민,RESCUED,,RP_DROWN_01,33.41244,126.255686,,,,,,,news,"KBS, https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=08100101.20240619081858003",P357,EXACT
AE_NEWS_0251,P331,,PLACE,한림항,한림항 한림수협 위판장 인근서 70대가 몰던 전기차 어선 위로 돌진,2025-12-11,12월,겨울,오후,,,교통위험,지역주민 ,PROPERTY,,RP_TRAFFIC_01,33.41244,126.255686,,,,,,,news,"세계일보, https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01100701.20251211160656001",P357,EXACT
AE_NEWS_0252,P331,,PLACE,한림항,눈 비비는 찰나 제주 방파제서 SUV 바다로 추락,2026-04-08,4월,봄,오후,,,교통위험,지역주민 ,PROPERTY,,RP_TRAFFIC_01,33.41244,126.255686,,,,,,,news,"제주의소리, https://www.jejusori.net/news/articleView.html?idxno=501423",P357,EXACT
AE_NEWS_0253,P331,,PLACE,한림항,한림항에서 1톤 트럭이 바다로 추락 운전자가 사망(원인물명확),2024-10-22,10월,가을,오후,,,,지역주민,FATAL,,,33.41465,126.26388,,,,,,,news,"JIBS, https://www.jibs.co.kr/news/articles/articlesDetail/41899?feed=da&kakao_from=mainnews",P357,EXACT
AE_NEWS_0254,P331,,PLACE,한림항,산책하던 여성이 발을 헛디뎌 한림항 선착장 인근 해상에 추락,2024-02-05,2월,겨울,오후,,,미끄럼,지역주민,RESCUED,,RP_SLIP_TERRAIN,33.41465,126.26388,,,,,,,news,"한라일보, https://s1.ihalla.com/article.php?aid=1707103928752932044&page=116",P357,EXACT
AE_NEWS_0255,P331,,PLACE,한림항,방파제에서 산책하던 관광객이 테트라포드 아래로 추락,2022-04-11,4월,봄,야간,,,지형/노면(낙상),관광객(고령자),FATAL,,RP_SLIP_TERRAIN,33.4156389,126.2531667,,,,,,,news,"제주일보, https://jejunews.com/news/articleView.html?idxno=2191388",P357,EXACT
AE_NEWS_0256,P331,,PLACE,한림항,한림항 정박 어선 폭발·연쇄 화재로 사망,2022-07-14,7월,여름,오전,,,화재위험,종사자(상인/근로자),FATAL,,RP_FIRE_01,33.4125102,126.2563898,,,,,,,news,"파이낸셜뉴스, https://www.fnnews.com/news/202207141611160648",P357,EXACT
AE_NEWS_0257,P331,,PLACE,한림항,한림항에서 승용차가 바다로 추락했으나 탈출 선박 홋줄을 잡고 있던 운전자 구조,2022-12-05,12월,겨울,오후,,,시설/인프라(교통위험),,RESCUED,,RP_TRAFFIC_01,33.4125102,126.2563898,,,,,,,news,"제주일보, https://www.jejunews.com/news/articleView.html?idxno=2198710",P357,EXACT
AE_NEWS_0258,P332,,PLACE,현사포구,제주 해상서 모터보트 전복 (원인불명확),2024-04-25,4월,봄,오전,,,원인불명확,지역주민,RESCUED,,,33.50021,126.45968,,,,,,,news,"한라일보, https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01700201.20240425170021002",P358,EXACT
AE_NEWS_0259,P332,,PLACE,현사포구,인근 해상에서 물에 빠진 40대 남성을 해경이 수영해 구조,2021-06-02,6월,여름,야간,,,해양(익수위험),,RESCUED,,RP_DROWN_01,33.4979473,126.4497892,,,,,,,news,"헤드라인제주, https://www.headlinejeju.co.kr/news/articleView.html?idxno=452135",P358,EXACT
AE_NEWS_0260,P337,,PLACE,안덕면 사계어촌계,안덕 해변 걷던 중 미끄러져 돌에 머리 부딪혀 기절,2025-11-04,11월,가을,오전,,,미끄럼,관광객,SEVERE,,RP_SLIP_TERRAIN,33.228084,126.304598,,,,,,,news,"제주뉴스, http://www.jejunews.biz/news/articleView.html?idxno=96708",P363,EXACT
AE_NEWS_0261,P338,,PLACE,어영공원,제주 용담 어영공원 해상서 레저보트 전복,2024-01-06,1월,겨울,오전,,,익수위험,,SEVERE,,RP_DROWN_01,33.51805,126.487169,,,,,,,news,"JIBS뉴스, https://www.jibs.co.kr/news/articles/articlesDetail/36361?feed=na",P364,EXACT
AE_NEWS_0262,P338,,PLACE,어영공원,용담서 40대 관광객 물에 빠졌다 구조,2024-11-06,11월,겨울,야간,,,야간위험,,MINOR,,,33.51805,126.487169,,,,,,,news,"KBS뉴스, https://news.kbs.co.kr/news/pc/view/view.do?ncd=8099425&ref=A",P364,EXACT
AE_NEWS_0263,P340,,PLACE,협재포구,제주 해상서 바람에 패들보드 탑승자 2명 표류,2025-06-20,6월,여름,오후,바람,,바람,지역주민,RESCUED,,,33.39929,126.24321,,,,,,,news,"제주뉴스, http://www.jejunews.biz/news/articleView.html?idxno=93124",P366,EXACT
AE_NEWS_0264,P340,,PLACE,협재포구,협재포구 동쪽 바다에서 조업 중이던 해녀 물에 빠져 사망,2024-06-25,6월,여름,오전,,,익수위험,지역주민,FATAL,,RP_DROWN_01,33.39929,126.24321,,,,,,,news,"세계일보, https://www.segye.com/newsView/20240625507393?utm_source=chatgpt.com",P366,EXACT
AE_NEWS_0265,P340,,PLACE,협재포구,협재포구에서 SUV 차량이 바다로 추락해 80대 2명이 병원으로 이송,2025-09-19,9월,가을,오후,,,교통위험,지역주민,MINOR,,RP_TRAFFIC_01,33.39458,126.24163,,,,,,,news,"헤드라인제주, https://www.jejusori.net/news/articleView.html?idxno=439749",P366,EXACT
AE_NEWS_0266,P340,,PLACE,협재포구,인근 해상에서 강한바람과 너울성 파도로 인해 어선이 좌초,2025-11-04,11월,가을,오후,,,해양/강풍,종사자,RESCUED,,RP_DROWN_01,33.39458,126.24163,,,,,,,news,"미디어제주, https://www.mediajeju.com/news/articleView.html?idxno=361207",P366,EXACT
AE_NEWS_0267,P340,,PLACE,협재포구,인근 해상에서 어선이 스크류에 줄이 감겨 표류하다 예인줄 연결 중 좌초,2022-11-07,11월,가을,오후,,,해양,,PROPERTY,,RP_DROWN_01,33.3945,126.2467,,,,,,,news,"파이낸셜뉴스, https://www.fnnews.com/news/202211071447319849",P366,EXACT
AE_NEWS_0268,P341,,PLACE,대정해변(하모해변),하모해수욕장 인근도로가 빗물에 침수됨,2024-06-27,6월,여름,오후,장마,,장마,불특정다수,UNKNOWN,,RP_RAIN_02,33.226464,126.25283,,,,,,,news,"제주일보, https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01700401.20240627170502001",P367,EXACT
AE_NEWS_0269,P341,,PLACE,대정해변(하모해변),하모해변 인근 해상에서 물질하던 70대 해녀가 심정지 상태로 구조,2026-06-18,6월,여름,오전,,,해양(익수위험),종사자,RESCUED,,RP_DROWN_01,33.21457,126.24984,,,,,,,news,"연합뉴스, https://www.yna.co.kr/view/AKR20260618111100056",P367,EXACT
AE_NEWS_0270,P343,,PLACE,삼양검은모래축제,삼양검은모래축제 불꽃놀이 당시 안전사고로 인해 1명의 부상자 발생,2025-07-08,7월,여름,오후,,매우혼잡,안전시설부족,,MINOR,,,33.247166,126.554756,,,,,,,news,"제주매일, https://www.jejumaeil.net/news/articleView.html?idxno=348124",P370,EXACT
AE_NEWS_0271,P347,,PLACE,최남단방어축제,방어축제서 70대 어지럼증 환자 발생,2025-11-24,11월,가을,오후,무관,혼잡,혼잡위험,지역주민,MINOR,,RP_CROWD_01,33.226464,126.25283,,,,,,,news,"제주뉴스, http://www.jejunews.biz/news/articleView.html?idxno=97199",P374,EXACT
AE_NEWS_0272,P349,,PLACE,송악산,송악산 탐방로 해안 절벽에서 집채만한 거대한 암반 붕괴,2025-09-23,9월,가을,시간불명,여름철 폭우로 인한 지반 약화,,낙석,,NONE,,RP_RAIN_02,33.2077142,126.2909893,,,,,,,news,"서울신문, https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01100611.20250923143308001",P376,EXACT
AE_NEWS_0273,P349,,PLACE,송악산,송악산 인근 갯바위에서 낚시객 파도에 휩쓸려 바다에 빠졌다가 해경에 모두 구조,2021-03-07,3월,봄,오후,,,해양(파고),불특정다수,RESCUED,,RP_DROWN_01,33.1990813,126.2897901,,,,,,,news,"연합뉴스(네이버뉴스), https://n.news.naver.com/article/001/0012244858?sid=102",P376,EXACT
AE_NEWS_0274,P349,,PLACE,송악산,송악산 인근 해상에서 구조를 요청하던 익수자가 실종,2023-10-31,10월,가을,오전,,,해양(익수위험),,UNKNOWN,,RP_DROWN_01,33.1990813,126.2897901,,,,,,,news,"헤드라인제주, https://www.headlinejeju.co.kr/news/articleView.html?idxno=528151",P376,EXACT
AE_NEWS_0275,P353,,PLACE,용담/용두암해안도로,용담동 해안도로 인근 해상서 70대 남성 익사,2024-06-19,6월,여름,야간,,,"익수위험, 야간위험",지역주민,FATAL,,RP_DROWN_01,33.512675,126.484293,,,,,,,news,"한라일보, https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01700201.20240619100108001",P380,EXACT
AE_NEWS_0276,P353,,PLACE,용담/용두암해안도로,"높은 파도로 용담해안도로 옆 갯바위에서 낚시객이 실종, 구조대원들도 파도에 휩쓸려 부상",2022-09-19,9월,가을,야간,태풍,,해양(파고),불특정다수,FATAL,,RP_DROWN_01,33.512675,126.484293,,,,,,,news,"MBC뉴스, https://imnews.imbc.com/replay/2022/nw1400/article/6409107_35722.html",P380,EXACT
AE_NEWS_0277,P353,,PLACE,용담/용두암해안도로,용담해안도로 인근 바다에 빠진 60대 여성이 구조(원인불명확),2025-04-16,4월,봄,야간,,,해양(익수위험),,RESCUED,,RP_DROWN_01,33.512675,126.484293,,,,,,,news,"KCTV제주방송, https://www.kctvjeju.com/kctvjeju/news/view.kctv?article=k226662&listPage=i&page=212",P380,EXACT
AE_NEWS_0278,P355,,PLACE,중문관광단지,중문관광단지서 교통사고,2025-01-27,1월,겨울,야간,,,야간위험,지역주민,FATAL,,,33.25143,126.434824,,,,,,,news,"제주일보, http://www.jejunews.com/news/articleView.html?idxno=2216115",P382,EXACT
AE_NEWS_0279,P355,,PLACE,중문관광단지,서귀포시 중문동의 한 거리에 있던 소나무가 담뱃불에 불타는 화재 발생,2024-11-27,11월,겨울,오후,,,화재위험,불특정다수,NONE,,RP_FIRE_01,33.25143,126.434824,,,,,,,news,"경향신문, https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01100101.20241127142128001",P382,EXACT
